runNum,gen,nevals,F.avg,F.max,F.min,F.nevals,F.std,S.avg,S.max,S.min,S.nevals,S.std
7,169,538,0.32063,9.72,0.25,538,0.6183,252.65,499,1,538,89.9469
7,170,531,0.31638,9.61,0.25,531,0.567602,254.059,483,24,531,86.3551
7,171,554,0.33356,9.61,0.25,554,0.594713,260.191,533,9,554,88.6578
7,172,528,0.31834,9.61,0.25,528,0.585164,258.579,533,4,528,87.5175
7,173,533,0.32068,9.61,0.25,533,0.662603,259.183,465,4,533,87.3446
7,174,558,0.31053,9.61,0.25,558,0.428677,259.567,458,14,558,86.0112
7,175,520,0.30018,9.61,0.25,520,0.386339,262.715,546,9,520,86.7788
7,176,521,0.33951,9.61,0.25,521,0.704927,261.458,510,6,521,86.452
7,177,533,0.32234,9.61,0.25,533,0.582609,261.404,469,16,533,81.7647
7,178,559,0.32451,9.61,0.25,559,0.534418,259.125,461,19,559,82.235
7,179,525,0.32698,9.61,0.25,525,0.625205,263.718,534,12,525,83.1702
7,180,559,0.31088,9.61,0.25,559,0.455948,265.378,458,9,559,83.6656
7,181,534,0.33308,9.61,0.25,534,0.63485,267.074,589,14,534,84.7794
7,182,572,0.30681,5.19,0.25,572,0.373907,265.254,593,22,572,85.6771
7,183,553,0.32175,9.61,0.25,553,0.604372,270.061,593,4,553,84.5233
7,184,574,0.35873,9.61,0.25,574,0.856544,269.617,593,14,574,84.3045
7,185,561,0.35479,9.61,0.25,561,0.795347,269.461,593,11,561,85.2243
7,186,543,0.32865,9.61,0.25,543,0.56567,271.213,484,11,543,86.9056
7,187,554,0.32228,9.61,0.25,554,0.630407,273.13,494,9,554,86.048
7,188,539,0.31352,5.14,0.25,539,0.378441,273.304,496,9,539,86.1491
7,189,572,0.33933,10.15,0.25,572,0.640248,275.514,496,4,572,85.9581
7,190,538,0.31123,9.62,0.25,538,0.567243,279.872,492,1,538,85.0055
7,191,562,0.31034,9.61,0.25,562,0.516435,283.897,499,9,562,85.1561
7,192,570,0.32007,9.61,0.25,570,0.453633,283.32,514,12,570,86.6777
7,193,573,0.3405,9.61,0.25,573,0.610589,283.553,537,12,573,86.931
7,194,537,0.32546,9.61,0.25,537,0.57278,284.257,537,11,537,86.5275
7,195,570,0.3411,9.61,0.25,570,0.606128,282.52,537,4,570,89.028
7,196,538,0.31447,9.61,0.25,538,0.455871,277.806,531,1,538,87.6778
7,197,534,0.33615,9.61,0.25,534,0.661066,279.411,531,9,534,89.2927
7,198,549,0.32253,9.61,0.25,549,0.581514,279.696,541,9,549,86.1249
7,199,570,0.31718,9.61,0.25,570,0.499818,279.068,541,9,570,88.853
7,200,555,0.27515,5.14,0.25,555,0.217744,282.052,554,4,555,89.5592
8,0,1000,4.65173,10.89,0.63,1000,3.25343,7.163,12,4,1000,3.48489
8,1,530,2.8596,10.89,0.63,530,2.04442,7.467,22,1,530,3.76894
8,2,558,2.25564,10.44,0.63,558,1.80179,7.957,23,1,558,3.94704
8,3,543,2.1089,11.25,0.63,543,1.90017,8.874,31,1,543,4.36098
8,4,513,1.8816,10.8,0.63,513,1.78386,9.772,38,1,513,4.62774
8,5,513,1.81957,12.2,0.63,513,2.08703,10.916,38,1,513,4.59053
8,6,535,1.68997,12.2,0.44,535,2.22503,12.358,32,1,535,4.48418
8,7,525,1.63035,12.2,0.44,525,2.43145,13.184,34,1,525,4.5526
8,8,575,1.58384,11.37,0.44,575,2.50941,13.732,37,4,575,4.51444
8,9,499,1.35006,10.89,0.44,499,2.26358,14.269,40,1,499,4.64464
8,10,567,1.46634,11.34,0.44,567,2.43299,14.722,37,1,567,4.83019
8,11,572,1.47123,12.2,0.44,572,2.41909,15.273,39,1,572,5.09887
8,12,529,1.43667,11.1,0.32,529,2.37438,15.974,39,1,529,5.4726
8,13,520,1.4058,11.34,0.32,520,2.33567,16.136,39,1,520,5.41068
8,14,533,1.34789,11.37,0.32,533,2.28866,16.666,42,4,533,5.60682
8,15,497,1.1164,11.34,0.32,497,1.80036,17.036,41,1,497,5.67192
8,16,540,1.18849,11.34,0.17,540,1.93257,16.955,48,1,540,5.20855
8,17,585,1.10374,12.2,0.17,585,1.7719,17.54,48,4,585,5.38242
8,18,521,0.91303,10.44,0.17,521,1.50974,18.371,54,1,521,5.61599
8,19,569,0.83407,10.44,0.05,569,1.30452,18.755,56,1,569,5.86762
8,20,529,0.79487,10.44,0.05,529,1.29047,19.329,51,1,529,5.89413
8,21,531,0.76477,12.2,0.17,531,1.27996,19.949,55,1,531,6.06765
8,22,562,0.70562,10.44,0.05,562,1.14459,20.799,64,1,562,6.27444
8,23,523,0.70309,10.44,0.05,523,1.23207,22.32,54,4,523,6.81906
8,24,548,0.6769,9.96,0.04,548,1.17896,23.952,51,1,548,7.16824
8,25,548,0.6431,10.44,0.04,548,1.23392,26.111,59,9,548,7.98252
8,26,531,0.53359,10.44,0.04,531,0.9975,28.982,68,1,531,8.26968
8,27,586,0.62763,10.44,0.04,586,1.26904,31.003,74,1,586,8.77194
8,28,542,0.57464,10.44,0.04,542,1.28872,32.863,78,1,542,9.74824
8,29,554,0.45397,7.68,0.04,554,0.93103,34.954,77,1,554,10.0061
8,30,541,0.51989,10.44,0.04,541,1.25908,37.549,77,1,541,10.5043
8,31,601,0.52107,11.25,0.04,601,1.28193,39.026,82,4,601,9.98546
8,32,559,0.4448,10.44,0.04,559,1.23058,39.381,83,1,559,9.61165
8,33,557,0.40184,9.84,0.04,557,1.1405,39.484,87,11,557,9.31428
8,34,527,0.38538,9.83,0.04,527,1.06836,40.388,92,4,527,9.80915
8,35,585,0.31841,9.83,0.04,585,0.824152,41.644,87,1,585,9.9033
8,36,560,0.30676,9.83,0.04,560,0.913465,43.516,89,1,560,10.8069
8,37,537,0.28137,9.96,0.04,537,0.872446,45.02,99,9,537,10.7407
8,38,586,0.33999,10.44,0.04,586,0.989578,46.174,99,1,586,11.8785
8,39,534,0.3047,9.92,0.04,534,0.942533,47.806,108,1,534,12.8109
8,40,568,0.34532,10.89,0.04,568,1.0337,50.123,125,1,568,13.713
8,41,563,0.31719,9.83,0.04,563,1.00885,51.028,111,4,563,14.5013
8,42,586,0.29517,9.83,0.04,586,0.895863,52.988,112,4,586,14.9136
8,43,520,0.3084,9.83,0.04,520,0.955864,54.365,113,19,520,15.2065
8,44,577,0.39051,10.44,0.04,577,1.28891,55.626,120,4,577,16.7883
8,45,563,0.26562,9.83,0.04,563,0.86008,57.451,147,1,563,16.7178
8,46,548,0.31816,9.83,0.04,548,0.966291,58.443,117,1,548,17.1277
8,47,546,0.27864,9.96,0.04,546,0.971136,60.284,117,12,546,17.9917
8,48,516,0.25514,9.83,0.04,516,0.967639,61.769,119,20,516,18.3536
8,49,522,0.18702,9.84,0.04,522,0.656296,63.168,148,22,522,19.1571
8,50,513,0.26807,10.35,0.04,513,1.02751,64.433,148,20,513,19.6694
8,51,537,0.22198,7.4,0.04,537,0.751583,66.335,148,19,537,21.1602
8,52,571,0.2585,10.44,0.04,571,0.862109,67.973,148,1,571,22.0701
8,53,552,0.26194,9.83,0.04,552,0.867489,72.915,169,1,552,24.0298
8,54,557,0.22527,10.44,0.04,557,0.853142,74.362,153,1,557,24.7274
8,55,578,0.23426,9.83,0.04,578,0.877508,74.427,162,1,578,25.3418
8,56,533,0.24386,10.44,0.04,533,0.923203,76.733,170,12,533,26.6873
8,57,552,0.24106,7.4,0.04,552,0.824791,79.58,176,16,552,27.8779
8,58,552,0.22216,10.44,0.04,552,0.828307,81.161,164,1,552,28.707
8,59,545,0.20687,9.83,0.04,545,0.751263,85.077,255,4,545,31.7289
8,60,571,0.26456,10.44,0.04,571,0.999463,86.463,255,4,571,31.8385
8,61,569,0.18454,8.73,0.04,569,0.633235,88.427,255,6,569,31.8565
8,62,517,0.21005,9.83,0.04,517,0.845148,92.516,255,11,517,32.8211
8,63,536,0.20229,9.83,0.04,536,0.743708,95.166,225,12,536,33.8449
8,64,556,0.24845,9.83,0.04,556,0.937224,98.05,225,16,556,34.0121
8,65,558,0.15127,10.44,0.04,558,0.60593,101.374,225,4,558,34.5593
8,66,564,0.19824,9.83,0.04,564,0.711347,102.739,277,1,564,35.8952
8,67,554,0.19958,9.83,0.04,554,0.800779,104.926,275,1,554,36.4656
8,68,557,0.2177,9.83,0.04,557,0.925408,107.667,275,1,557,38.1857
8,69,541,0.21788,10.44,0.04,541,0.930791,108.338,275,4,541,37.8368
8,70,553,0.18582,7.4,0.04,553,0.687569,109.895,275,11,553,39.0244
8,71,608,0.1997,10.19,0.04,608,0.844349,110.085,272,4,608,38.8695
8,72,558,0.17391,8.19,0.04,558,0.675853,112.374,272,1,558,39.1966
8,73,506,0.14821,9.83,0.04,506,0.653657,115.472,280,1,506,40.2925
8,74,563,0.16205,9.83,0.04,563,0.699831,116.773,286,17,563,41.9301
8,75,529,0.19585,9.83,0.04,529,0.734826,118.384,288,4,529,42.7851
8,76,545,0.19426,10.44,0.04,545,0.804741,119.322,286,1,545,42.3228
8,77,560,0.19894,9.16,0.04,560,0.807777,119.873,284,1,560,44.5889
8,78,541,0.1684,10.44,0.04,541,0.761064,121.031,309,1,541,44.1865
8,79,575,0.2002,9.83,0.04,575,0.852128,125.663,309,1,575,45.4434
8,80,537,0.13212,9.83,0.04,537,0.498006,128.77,309,12,537,45.8553
8,81,572,0.13074,7.4,0.04,572,0.528262,130.985,310,19,572,46.2105
8,82,587,0.1628,10.44,0.04,587,0.670972,131.673,310,12,587,46.8719
8,83,539,0.14345,9.83,0.04,539,0.61511,134.928,309,12,539,48.201
8,84,515,0.149,9.83,0.04,515,0.651887,135.038,305,19,515,45.4859
8,85,553,0.20531,9.83,0.04,553,0.900715,136.043,305,19,553,46.6105
8,86,552,0.17851,9.83,0.04,552,0.737068,136.986,303,19,552,45.7936
8,87,513,0.12655,9.83,0.04,513,0.531896,137.029,305,1,513,45.8186
8,88,546,0.14597,7.4,0.04,546,0.581512,136.897,328,19,546,46.9831
8,89,553,0.15877,7.76,0.04,553,0.606438,138.15,315,1,553,45.3368
8,90,579,0.19209,10.44,0.04,579,0.857405,136.122,363,1,579,45.285
8,91,578,0.15993,9.83,0.04,578,0.720269,137.029,363,12,578,45.6705
8,92,531,0.11846,7.4,0.04,531,0.482645,135.919,363,1,531,47.0129
8,93,531,0.12111,9.83,0.04,531,0.473813,138.937,363,4,531,49.2803
8,94,560,0.18364,9.83,0.04,560,0.851868,141.466,363,12,560,50.5544
8,95,540,0.2122,9.83,0.04,540,0.937024,139.373,363,19,540,51.6944
8,96,523,0.13966,10.44,0.04,523,0.509446,139.837,363,1,523,51.2654
8,97,534,0.13168,7.4,0.04,534,0.46521,140.375,363,4,534,53.5472
8,98,533,0.14688,7.4,0.04,533,0.591862,144.385,363,25,533,53.044
8,99,582,0.15573,9.83,0.04,582,0.644334,144.298,365,19,582,52.0912
8,100,534,0.14689,9.83,0.04,534,0.663345,148.671,362,19,534,52.2016
8,101,532,0.09269,4.18,0.04,532,0.267195,151.862,364,12,532,51.6201
8,102,552,0.18085,9.83,0.04,552,0.826208,150.552,364,19,552,53.7234
8,103,524,0.19371,9.83,0.04,524,0.845957,149.406,364,25,524,52.1631
8,104,553,0.15933,7.67,0.04,553,0.691118,150.034,364,4,553,53.4019
8,105,529,0.1301,7.4,0.04,529,0.468414,150.251,370,21,529,51.7179
8,106,521,0.15954,9.83,0.04,521,0.666727,152.458,347,12,521,54.5223
8,107,541,0.12901,7.4,0.04,541,0.529976,153.561,363,12,541,54.8902
8,108,560,0.12938,9.83,0.04,560,0.552168,156.775,363,11,560,55.7723
8,109,548,0.12048,10.44,0.04,548,0.536675,158.433,338,1,548,54.6979
8,110,576,0.14276,9.83,0.04,576,0.697255,160.244,389,20,576,55.5035
8,111,534,0.13547,9.83,0.04,534,0.583755,163.334,347,1,534,55.2393
8,112,578,0.11925,9.83,0.04,578,0.486477,164.419,347,29,578,56.1089
8,113,576,0.13796,7.4,0.04,576,0.580751,163.019,385,19,576,58.5646
8,114,530,0.14488,9.83,0.04,530,0.684912,162.256,343,21,530,58.0089
8,115,469,0.13026,7.4,0.04,469,0.581589,165.045,348,4,469,59.2131
8,116,535,0.15326,10.44,0.04,535,0.765605,164.235,339,1,535,58.8951
8,117,572,0.15936,7.4,0.04,572,0.661325,163.942,376,4,572,56.6
8,118,573,0.15486,10.2,0.04,573,0.68444,166.891,344,9,573,57.4135
8,119,564,0.10958,7.67,0.04,564,0.435148,167.634,369,19,564,58.5755
8,120,566,0.12564,7.4,0.04,566,0.510327,170.297,405,1,566,58.9279
8,121,577,0.14544,9.83,0.04,577,0.714503,169.024,375,21,577,60.1168
8,122,581,0.12403,9.83,0.04,581,0.593982,170.114,375,4,581,61.123
8,123,567,0.19477,9.83,0,567,0.880013,175.272,411,24,567,65.5293
8,124,555,0.13489,9.88,0,555,0.624421,178.426,391,19,555,64.7558
8,125,578,0.12012,7.4,0,578,0.539043,183.074,391,4,578,64.4776
8,126,540,0.11667,7.4,0,540,0.532352,180.55,391,1,540,65.0123
8,127,550,0.1288,7.4,0,550,0.533893,176.07,406,22,550,66.6925
8,128,527,0.12579,10.44,0,527,0.663143,168.031,393,1,527,68.0976
8,129,548,0.08764,7.4,0,548,0.385751,151.183,371,9,548,62.0949
8,130,548,0.10096,7.4,0,548,0.459308,129.042,361,26,548,43.473
8,131,530,0.10029,7.36,0,530,0.491817,117.157,305,1,530,26.2889
8,132,541,0.09127,7.36,0,541,0.459551,116.495,226,23,541,22.5471
8,133,571,0.09368,7.36,0,571,0.504109,117.188,216,12,571,23.2103
8,134,544,0.08636,7.36,0,544,0.459003,115.761,218,23,544,25.4166
8,135,550,0.13843,7.4,0,550,0.674974,114.099,213,4,550,28.1922
8,136,551,0.07992,7.36,0,551,0.421194,116.231,226,12,551,27.3635
8,137,527,0.08312,7.36,0,527,0.421219,116.826,211,23,527,25.5436
8,138,552,0.08586,7.36,0,552,0.38709,117.519,210,23,552,26.7326
8,139,563,0.08292,7.36,0,563,0.478912,117.654,206,23,563,27.9524
8,140,533,0.10468,7.36,0,533,0.51626,118.492,218,23,533,29.4004
8,141,565,0.10936,7.36,0,565,0.577229,118.754,218,23,565,30.6544
8,142,571,0.09166,4.14,0,571,0.396192,119.407,226,12,571,31.3393
8,143,561,0.09507,7.36,0,561,0.47903,119.654,226,23,561,32.2571
8,144,541,0.06617,7.36,0,541,0.393011,120.54,242,19,541,32.7525
8,145,486,0.06395,7.36,0,486,0.358787,122.131,245,1,486,32.7241
8,146,508,0.09361,7.36,0,508,0.493932,122.691,245,23,508,33.3142
8,147,587,0.07088,7.36,0,587,0.396665,122.811,252,23,587,34.4289
8,148,549,0.12175,7.36,0,549,0.598374,122.767,254,1,549,37.004
8,149,551,0.12154,10.44,0,551,0.68325,124.213,250,1,551,37.104
8,150,558,0.11238,10.44,0,558,0.628589,125.394,245,11,558,36.9938
8,151,557,0.08769,7.36,0,557,0.496763,126.439,247,23,557,37.5604
8,152,543,0.09997,7.36,0,543,0.552053,124.734,225,1,543,37.4445
8,153,536,0.12207,7.36,0,536,0.632279,123.086,229,1,536,37.9342
8,154,563,0.10914,7.36,0,563,0.571759,124.698,233,4,563,37.7814
8,155,619,0.09609,7.36,0,619,0.467228,127.172,235,21,619,38.6756
8,156,571,0.0777,7.36,0,571,0.402297,128.923,275,23,571,39.2836
8,157,562,0.12808,7.36,0,562,0.585412,131.247,275,1,562,41.2576
8,158,544,0.09483,7.36,0,544,0.462422,130.699,244,1,544,41.6814
8,159,593,0.0974,7.36,0,593,0.509484,131.839,290,23,593,40.6246
8,160,527,0.0735,7.36,0,527,0.464462,133.53,277,11,527,40.7828
8,161,518,0.08718,7.36,0,518,0.417035,132.357,258,4,518,40.5336
8,162,555,0.09469,7.36,0,555,0.493748,132.708,261,26,555,42.896
8,163,524,0.10358,7.36,0,524,0.646979,133.373,297,23,524,45.7562
8,164,548,0.10316,7.36,0,548,0.579149,135.203,264,14,548,47.6321
8,165,570,0.11877,7.36,0,570,0.675036,134.244,274,4,570,47.7185
8,166,572,0.1281,7.36,0,572,0.636873,136.911,297,4,572,47.3293
8,167,564,0.11772,7.36,0,564,0.610904,141.152,318,23,564,47.5072
8,168,543,0.11827,7.36,0,543,0.654268,141.857,292,1,543,45.8426
8,169,543,0.1015,7.36,0,543,0.575554,143.151,273,21,543,46.0873
8,170,560,0.10416,7.72,0,560,0.645754,144.362,276,23,560,46.9934
8,171,537,0.10962,7.36,0,537,0.589074,142.312,283,4,537,48.9186
8,172,554,0.11177,7.36,0,554,0.564954,145.177,299,12,554,51.0426
8,173,556,0.09925,7.36,0,556,0.543524,146.161,299,21,556,50.6119
8,174,519,0.09882,7.36,0,519,0.497916,144.496,299,21,519,51.4004
8,175,536,0.09378,7.36,0,536,0.562364,148.244,277,18,536,47.2004
8,176,557,0.10734,7.36,0,557,0.61363,151.954,315,23,557,46.3312
8,177,581,0.12743,8.17,0,581,0.749606,154.129,295,24,581,48.117
8,178,516,0.09665,7.36,0,516,0.613169,157.639,295,29,516,48.1211
8,179,549,0.07629,7.36,0,549,0.45271,159.879,298,29,549,49.5207
8,180,535,0.08125,7.36,0,535,0.487208,161.049,316,1,535,50.8902
8,181,557,0.10098,10.44,0,557,0.672132,162.461,299,4,557,50.3299
8,182,586,0.0937,7.4,0,586,0.579413,161.564,313,12,586,51.6908
8,183,540,0.08925,10.44,0,540,0.486487,162.291,336,1,540,51.0968
8,184,553,0.07897,9.96,0,553,0.536674,163.157,315,23,553,50.8165
8,185,551,0.1089,7.64,0,551,0.632818,164.931,314,23,551,54.2635
8,186,534,0.08907,7.36,0,534,0.623772,165.185,322,23,534,54.6112
8,187,563,0.09228,7.36,0,563,0.511375,168.432,344,23,563,53.151
8,188,576,0.09518,7.36,0,576,0.532376,168.227,344,23,576,53.8296
8,189,552,0.08871,7.36,0,552,0.559307,167.636,311,23,552,52.5253
8,190,524,0.07722,7.36,0,524,0.512497,168.195,326,12,524,51.4405
8,191,536,0.10837,7.36,0,536,0.548503,167.807,342,11,536,51.6252
8,192,519,0.09225,10.44,0,519,0.633097,169.47,342,4,519,51.603
8,193,546,0.081,7.45,0,546,0.549563,166.49,350,12,546,50.2737
8,194,526,0.06131,7.36,0,526,0.432928,169.607,307,23,526,50.1507
8,195,559,0.09795,7.36,0,559,0.628864,168.343,334,4,559,52.2238
8,196,549,0.09206,7.36,0,549,0.537413,171.039,324,23,549,51.9608
8,197,531,0.07743,7.36,0,531,0.537761,171.832,324,1,531,51.9914
8,198,574,0.09275,7.36,0,574,0.488502,170.467,331,4,574,53.8933
8,199,555,0.10762,7.36,0,555,0.674273,173.035,337,4,555,55.8137
8,200,570,0.09726,7.36,0,570,0.584548,174.212,339,1,570,55.164
9,0,1000,4.39623,11.81,0.56,1000,2.51611,6.838,12,4,1000,3.4377
9,1,546,3.01427,9.41,0.56,546,1.6429,7.137,23,1,546,3.65845
9,2,553,2.60438,10.37,0.56,553,1.48931,7.687,23,1,553,3.88652
9,3,548,2.41462,10.37,0.56,548,1.44867,8.705,25,1,548,4.2254
9,4,541,2.21402,10.37,0.39,541,1.59898,10.347,34,1,541,4.76178
9,5,502,1.88033,9.8,0.39,502,1.65297,12.006,31,1,502,5.06616
9,6,555,1.78876,11.81,0.39,555,1.9439,13.627,34,1,555,5.60731
9,7,575,1.69426,10.43,0.37,575,1.99987,15.842,38,1,575,6.62579
9,8,544,1.25178,10.43,0.39,544,1.55052,18.625,48,4,544,7.19127
9,9,576,1.14679,8.93,0.25,576,1.44945,21.196,48,1,576,6.7761
9,10,527,1.05978,8.93,0.29,527,1.30169,21.76,49,1,527,6.99159
9,11,531,1.02609,9.03,0.29,531,1.26644,21.924,58,1,531,7.36249
9,12,566,1.05317,8.93,0.29,566,1.42868,22.268,58,1,566,7.67673
9,13,545,1.02817,9.03,0.29,545,1.3456,22.35,56,1,545,8.04596
9,14,560,1.00995,10.37,0.1,560,1.44498,22.733,60,1,560,8.34276
9,15,520,1.03129,10.19,0.1,520,1.63605,22.799,60,1,520,8.36879
9,16,567,0.96597,10.43,0.1,567,1.55676,22.843,58,4,567,8.46418
9,17,532,0.89157,10.19,0.1,532,1.48418,22.69,60,1,532,9.06035
9,18,543,0.81732,10.19,0.1,543,1.30218,22.733,63,4,543,9.77291
9,19,545,0.87396,9.41,0.1,545,1.39006,23.961,80,4,545,10.7459
9,20,562,0.86267,8.93,0.1,562,1.45036,25.535,82,1,562,12.0339
9,21,512,0.73277,11.17,0.1,512,1.29183,27.774,82,4,512,13.2312
9,22,550,0.72579,8.93,0.1,550,1.28136,31.125,93,1,550,15.0408
9,23,563,0.74318,11.73,0.1,563,1.38477,34.844,88,1,563,16.2945
9,24,576,0.54498,8.13,0.1,576,1.03588,39.195,127,1,576,18.0225
9,25,584,0.5072,8.93,0.1,584,1.04989,42.322,128,4,584,19.4785
9,26,553,0.50639,8.93,0.1,553,1.09497,44.969,128,1,553,20.1673
9,27,503,0.44271,8.93,0.1,503,1.09929,47.605,128,4,503,21.2896
9,28,587,0.50061,8.13,0.1,587,1.14067,49.892,115,11,587,22.0902
9,29,507,0.45452,8.13,0.1,507,1.08764,53.316,126,4,507,23.933
9,30,555,0.44114,8.13,0.1,555,1.02236,55.706,126,11,555,24.5794
9,31,543,0.42868,8.13,0.1,543,1.06168,59.786,141,1,543,25.2188
9,32,567,0.41481,8.93,0.09,567,1.03664,61.115,175,1,567,25.4905
9,33,552,0.42079,8.13,0.1,552,1.02878,64.127,175,1,552,26.1477
9,34,530,0.41493,8.13,0.1,530,0.998699,65.937,173,11,530,27.3168
9,35,580,0.47573,8.93,0.1,580,1.12362,68.534,179,1,580,27.1218
9,36,573,0.40191,8.13,0.1,573,0.903554,71.655,179,4,573,29.448
9,37,567,0.31787,8.13,0.1,567,0.753865,73.464,179,1,567,28.9082
9,38,548,0.41346,8.93,0.1,548,1.07581,76.088,187,1,548,29.3258
9,39,547,0.38771,8.93,0.1,547,0.999775,79,204,9,547,30.6511
9,40,549,0.37407,8.13,0.1,549,1.00568,82.713,209,1,549,32.1005
9,41,555,0.33554,8.13,0.1,555,0.826211,84.774,225,11,555,31.1243
9,42,597,0.37795,8.13,0.1,597,0.935168,86.104,216,4,597,32.7738
9,43,541,0.31317,8.93,0.1,541,0.859986,87.294,216,11,541,34.1393
9,44,549,0.36564,8.93,0.1,549,0.971536,89.313,241,11,549,35.6771
9,45,564,0.408,8.93,0.1,564,1.03095,90.647,239,4,564,36.3247
9,46,569,0.3622,8.26,0.09,569,0.959938,94.234,245,11,569,38.241
9,47,546,0.36835,8.13,0.09,546,1.00683,93.17,222,1,546,36.9526
9,48,594,0.34636,8.13,0.06,594,0.880569,96.945,227,1,594,37.8186
9,49,535,0.35166,8.13,0.06,535,0.985166,99.763,219,14,535,37.8126
9,50,528,0.31555,8.13,0.06,528,0.848252,101.203,251,11,528,36.2955
9,51,530,0.21421,6.37,0.06,530,0.505799,103.707,283,1,530,36.5776
9,52,570,0.2546,8.13,0.06,570,0.739072,107.283,267,11,570,34.122
9,53,519,0.22162,8.93,0.06,519,0.626218,110.389,273,11,519,33.8741
9,54,533,0.25813,9.07,0.06,533,0.877199,108.529,219,1,533,33.8315
9,55,538,0.22921,8.93,0.06,538,0.742024,99.421,237,1,538,35.0079
9,56,526,0.28608,8.99,0.05,526,0.969273,88.04,290,1,526,34.8699
9,57,532,0.36834,8.99,0.05,532,1.29558,76.583,208,1,532,26.5451
9,58,565,0.28161,9.17,0.05,565,0.976319,72.254,166,12,565,20.802
9,59,521,0.27996,8.93,0.05,521,1.00488,71.589,166,4,521,20.9775
9,60,538,0.34396,8.99,0.05,538,1.239,73.297,168,1,538,22.3916
9,61,552,0.3103,8.99,0.05,552,1.08862,73.492,239,1,552,23.6499
9,62,529,0.37471,9.07,0.05,529,1.24604,74.885,239,1,529,23.6986
9,63,574,0.39655,9.07,0.05,574,1.33415,75.305,239,1,574,25.1461
9,64,547,0.29596,9.07,0.05,547,1.03261,77.27,238,9,547,24.8513
9,65,553,0.23454,8.93,0.05,553,0.837169,78.84,259,4,553,26.9905
9,66,572,0.33025,8.93,0.05,572,1.21272,80.175,259,4,572,29.4581
9,67,564,0.31947,9.07,0.05,564,1.16947,81.532,255,1,564,29.9398
9,68,562,0.34171,9.07,0.05,562,1.20375,82.026,244,4,562,30.1832
9,69,538,0.31616,8.93,0.05,538,1.1784,85.915,243,4,538,33.2482
9,70,513,0.23903,8.99,0.05,513,0.938103,88.182,243,1,513,35.3267
9,71,519,0.30789,9.49,0.05,519,1.15007,90.545,256,4,519,37.7632
9,72,605,0.28714,8.93,0.05,605,1.10411,92.48,256,19,605,39.7505
9,73,546,0.2678,8.93,0.05,546,0.997234,92.987,256,13,546,38.4172
9,74,561,0.29336,8.99,0.02,561,1.17308,95.565,256,4,561,38.193
9,75,523,0.20915,8.93,0.02,523,0.866439,98.456,263,13,523,41.0325
9,76,551,0.26385,9.07,0.02,551,0.947219,100.771,256,4,551,42.8096
9,77,551,0.2617,9.07,0.02,551,1.02994,105.022,243,1,551,42.8462
9,78,572,0.2426,8.93,0.02,572,0.968481,107.425,287,13,572,44.8101
9,79,569,0.16106,8.99,0.02,569,0.692506,109.7,289,13,569,41.5969
9,80,527,0.22634,8.93,0.02,527,0.996117,108.472,259,1,527,38.1822
9,81,520,0.15919,8.93,0.02,520,0.691825,108.315,238,13,520,28.4341
9,82,555,0.12557,8.19,0.02,555,0.528827,107.428,246,38,555,22.0714
9,83,568,0.1221,8.9,0.02,568,0.581393,108.572,207,26,568,22.0365
9,84,532,0.14778,8.9,0.02,532,0.605307,109.451,176,4,532,22.6845
9,85,576,0.13087,8.85,0.02,576,0.551538,112.154,201,43,576,23.2808
9,86,501,0.16734,8.9,0.02,501,0.751274,110.946,201,1,501,25.1381
9,87,556,0.12589,8.9,0.02,556,0.651127,112.509,210,1,556,24.7869
9,88,576,0.15792,8.9,0.02,576,0.73919,113.219,210,1,576,25.5076
9,89,550,0.14236,8.9,0.02,550,0.611455,115.187,239,4,550,27.4096
9,90,557,0.16236,8.9,0.02,557,0.708403,115.795,243,11,557,28.2497
9,91,574,0.14606,8.9,0.02,574,0.705436,117.907,266,43,574,29.5042
9,92,561,0.15451,9.3,0.02,561,0.745369,118.072,240,33,561,30.1893
9,93,552,0.14179,8.93,0.02,552,0.755782,118.603,270,1,552,31.2147
9,94,564,0.15708,8.05,0.02,564,0.702252,119.851,270,1,564,31.8194
9,95,539,0.15654,8.9,0.02,539,0.746714,120.535,272,18,539,32.7931
9,96,551,0.08866,8.9,0.02,551,0.464721,121.887,272,1,551,33.6966
9,97,557,0.13398,8.99,0.02,557,0.669219,123.052,276,4,557,35.9225
9,98,571,0.1548,8.99,0.02,571,0.79796,122.561,299,1,571,35.2836
9,99,564,0.11473,8.85,0.02,564,0.477565,123.679,299,4,564,37.0114
9,100,529,0.11104,6.1,0.02,529,0.436055,124.139,274,40,529,37.4283
9,101,564,0.135,8.9,0.02,564,0.672572,126.721,274,36,564,38.9962
9,102,513,0.11509,8.85,0.02,513,0.6327,127.028,258,36,513,38.1029
9,103,554,0.15393,9.21,0.02,554,0.802435,128.387,258,12,554,39.0736
9,104,537,0.10508,8.9,0.02,537,0.564059,134.356,264,50,537,41.1706
9,105,551,0.16955,9.22,0.02,551,0.823228,135.8,276,1,551,41.6506
9,106,533,0.12792,8.9,0.02,533,0.678816,136.354,276,1,533,40.3074
9,107,565,0.15804,9.3,0.02,565,0.698134,137.543,276,52,565,39.7758
9,108,566,0.15559,8.9,0.02,566,0.777793,138.36,295,1,566,42.1086
9,109,562,0.12638,9.07,0.02,562,0.660111,139.048,260,33,562,41.624
9,110,573,0.12411,8.05,0.02,573,0.591378,143.199,265,12,573,42.4957
